id,name,group,url
1601,Red Bean Paste,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Red-Bean-Paste-1662.html
1602,Rhodinol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Rhodinol-1515.html
1603,Rice Powder,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Rice-Powder-1551.html
1604,River Notes,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/River-Notes-1582.html
1605,Rose Oxide,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Rose-Oxide-1275.html
1606,Salicylic Acid,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Salicylic-Acid-1213.html
1607,Salt,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Salt-231.html
1608,Sand,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sand-325.html
1609,Satin,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Satin-558.html
1610,Sauna,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sauna-1357.html
1611,Scent Trek®,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Scent-Trek-1106.html
1612,Sclarene,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sclarene-1301.html
1613,Sea Foam,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sea-Foam-1652.html
1614,Sea Water,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sea-Water-324.html
1615,Serenolide,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Serenolide-1446.html
1616,Shamama Attar,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Shamama-Attar-1329.html
1617,Silk,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Silk-1003.html
1618,Silver,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Silver-1431.html
1619,Sinfonide,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sinfonide-1179.html
1620,Siren,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Siren-1358.html
1621,Sisal Rope,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sisal-Rope-1597.html
1622,Slate,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Slate-459.html
1623,Smoke,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Smoke-735.html
1624,Snow,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Snow-835.html
1625,Soap,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Soap-1057.html
1626,Sodium Silicate,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sodium-Silicate-802.html
1627,Solar Notes,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Solar-Notes-672.html
1628,Soy Sauce,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Soy-Sauce-1683.html
1629,SP3 Carbon,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/SP3-Carbon-1188.html
1630,Spiranol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Spiranol-1052.html
1631,Spray Paint,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Spray-Paint-998.html
1632,Steam accord,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Steam-accord-1356.html
1633,Stone,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Stone-1073.html
1634,Straw,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Straw-1570.html
1635,Suederal®,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Suederal-1583.html
1636,Sulphur,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sulphur-1063.html
1637,Sunscreen,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sunscreen-1698.html
1638,Suntan Lotion,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Suntan-Lotion-1035.html
1639,Sweat,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Sweat-1409.html
1640,T-Shirt accord,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/T-Shirt-accord-1506.html
1641,Talc,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Talc-976.html
1642,Tar,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tar-1542.html
1643,Tennis Ball,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tennis-Ball-557.html
1644,Terpineol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Terpineol-1310.html
1645,Terracotta,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Terracotta-1577.html
1646,Terranol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Terranol-1193.html
1647,Thalassogaia™,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Thalassogaia-1686.html
1648,Timberol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Timberol-1704.html
1649,Timbersilk™,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Timbersilk-1201.html
1650,Tomato Sauce,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tomato-Sauce-1557.html
1651,Tonalide®,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tonalide-1521.html
1652,Tonquitone™,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tonquitone-1134.html
1653,Toothpaste,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Toothpaste-1499.html
1654,Trimofix®,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Trimofix-1137.html
1655,Tuberolide,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tuberolide-1196.html
1656,Tulle accord,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Tulle-accord-842.html
1657,Vanillin,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Vanillin-1078.html
1658,Varnish Accord,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Varnish-Accord-789.html
1659,Veloutone,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Veloutone-1663.html
1660,Velvet,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Velvet-779.html
1661,Verdox,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Verdox-1053.html
1662,Vinyl,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Vinyl-499.html
1663,Vinyl Guaiacol,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Vinyl-Guaiacol-1185.html
1664,Vitamin C,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Vitamin-C-1512.html
1665,Water,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Water-370.html
1666,Western Honey Bee,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Western-Honey-Bee-1636.html
1667,Wet Plaster,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Wet-Plaster-607.html
1668,Wet Stone,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Wet-Stone-1390.html
1669,White Leather,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/White-Leather-1212.html
1670,Wool,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Wool-830.html
1671,Yeast,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Yeast-1081.html
1672,Z-11 HD,"NATURAL AND SYNTHETIC, POPULAR AND WEIRD",https://www.fragrantica.com/notes/Z-11-HD-1697.html
1673,Canna flower,UNCATEGORIZED,https://www.fragrantica.com/notes/Canna-flower-1657.html
1674,Fog,UNCATEGORIZED,https://www.fragrantica.com/notes/Fog-1747.html
1675,Forest Foliage,UNCATEGORIZED,https://www.fragrantica.com/notes/Forest-Foliage-1655.html
1676,Hookah,UNCATEGORIZED,https://www.fragrantica.com/notes/Hookah-1629.html
1677,Jonquille,UNCATEGORIZED,https://www.fragrantica.com/notes/Jonquille-1687.html
1678,Mangrove Wood,UNCATEGORIZED,https://www.fragrantica.com/notes/Mangrove-Wood-1647.html
1679,Nemophila,UNCATEGORIZED,https://www.fragrantica.com/notes/Nemophila-1722.html
1680,Sorghum,UNCATEGORIZED,https://www.fragrantica.com/notes/Sorghum-1690.html
1681,Sweet Alyssum,UNCATEGORIZED,https://www.fragrantica.com/notes/Sweet-Alyssum-1627.html
1682,Sweet Potato,UNCATEGORIZED,https://www.fragrantica.com/notes/Sweet-Potato-1679.html
1683,Umami,UNCATEGORIZED,https://www.fragrantica.com/notes/Umami-1630.html
1684,Vervain,UNCATEGORIZED,https://www.fragrantica.com/notes/Vervain-1680.html
